[INFO ] 2021-02-09 19:33:37,572 [main] FrameworkServlet 'openrdf-http-server': initialization completed in 1089 ms
[INFO ] 2021-02-09 19:33:48,703 [Thread-1] Closing org.springframework.web.context.support.XmlWebApplicationContext@21557e98: display name [WebApplicationContext for namespace 'openrdf-http-server-servlet']; startup date [Tue Feb 09 19:33:36 CET 2021]; root of context hierarchy
[INFO ] 2021-02-09 19:33:48,705 [Thread-1] Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@69ff5aca: defining beans [messageSource,adunaAppVersion,adunaAppConfig,adunaWebappNavigation,adunaWebappCommonValuesInserter,adunaWebappMessageInserter,adunaWebappNavigationInserter,filenameViewController,viewResolver,adunaWebappSystemUrlMapping,adunaWebappSystemOverviewController,adunaWebappLoggingOverviewController,adunaWebappSystemInfoController,openrdfRepositoryManager,scopedTarget.openrdfRepositoryInterceptor,openrdfRepositoryInterceptor,openrdfProtocolUrlMapping,openrdfRepositoryListUrlMapping,openrdfRepositoryUrlMapping,openrdfServerHomeUrlMapping,openrdfHandlerExceptionResolver,openrdfProtocolController,openrdfRepositoryListController,openrdfRepositoryController,openrdfRepositoryContextsController,openrdfRepositoryNamespacesController,openrdfRepositoryNamespaceController,openrdfRepositorySizeController,openrdfRepositoryStatementsController,openrdfRepositoryGraphController]; root of factory hierarchy
[INFO ] 2021-02-09 19:34:05,531 [main] Logback logging API implementation is configured.
[INFO ] 2021-02-09 19:34:06,085 [main] FrameworkServlet 'openrdf-http-server': initialization completed in 1041 ms
[INFO ] 2021-02-09 19:37:03,253 [Thread-1] Closing org.springframework.web.context.support.XmlWebApplicationContext@21557e98: display name [WebApplicationContext for namespace 'openrdf-http-server-servlet']; startup date [Tue Feb 09 19:34:05 CET 2021]; root of context hierarchy
[INFO ] 2021-02-09 19:37:03,257 [Thread-1] Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@69ff5aca: defining beans [messageSource,adunaAppVersion,adunaAppConfig,adunaWebappNavigation,adunaWebappCommonValuesInserter,adunaWebappMessageInserter,adunaWebappNavigationInserter,filenameViewController,viewResolver,adunaWebappSystemUrlMapping,adunaWebappSystemOverviewController,adunaWebappLoggingOverviewController,adunaWebappSystemInfoController,openrdfRepositoryManager,scopedTarget.openrdfRepositoryInterceptor,openrdfRepositoryInterceptor,openrdfProtocolUrlMapping,openrdfRepositoryListUrlMapping,openrdfRepositoryUrlMapping,openrdfServerHomeUrlMapping,openrdfHandlerExceptionResolver,openrdfProtocolController,openrdfRepositoryListController,openrdfRepositoryController,openrdfRepositoryContextsController,openrdfRepositoryNamespacesController,openrdfRepositoryNamespaceController,openrdfRepositorySizeController,openrdfRepositoryStatementsController,openrdfRepositoryGraphController]; root of factory hierarchy
[INFO ] 2021-02-09 19:37:21,679 [main] Logback logging API implementation is configured.
[INFO ] 2021-02-09 19:37:22,386 [main] FrameworkServlet 'openrdf-http-server': initialization completed in 1255 ms
[INFO ] 2021-02-09 19:38:50,264 [Thread-1] Closing org.springframework.web.context.support.XmlWebApplicationContext@21557e98: display name [WebApplicationContext for namespace 'openrdf-http-server-servlet']; startup date [Tue Feb 09 19:37:21 CET 2021]; root of context hierarchy
